ProductID,ProductName,Category,Type,Price,Stock,LeadTime,ManagedBy,Brand,Description
Njlb-1037,Sony Galaxy S22,Smartphone,Smartphone,58.62,169,3,UE,Sony,The Sony Galaxy S22 by Sony combines quality and innovation.
Cmtr-2594,Bloomsbury IKEA MALM Bed,Furniture,Furniture,577.1,74,1,UE,Bloomsbury,The Bloomsbury IKEA MALM Bed by Bloomsbury combines quality and innovation.
XonS-2689,West Elm OnePlus Nord,Smartphone,Smartphone,508.78,156,3,UE,West Elm,The West Elm OnePlus Nord by West Elm combines quality and innovation.
pFBc-6668,Fisher-Price Atomic Habits,Books,Books,789.93,40,11,UE,Fisher-Price,The Fisher-Price Atomic Habits by Fisher-Price combines quality and innovation.
tkTZ-2222,Levi's Dune,Books,Books,931.9,85,7,IT,Levi's,The Levi's Dune by Levi's combines quality and innovation.
Llqq-2648,Bose Wayfair Sofa,Furniture,Furniture,638.39,96,9,IT,Bose,The Bose Wayfair Sofa by Bose combines quality and innovation.
yzgV-0591,West Elm Barbie Dreamhouse,Toy,Toy,104.22,13,1,IT,West Elm,The West Elm Barbie Dreamhouse by West Elm combines quality and innovation.
HKgh-8801,Sony Playmobil Castle,Toy,Toy,113.7,39,9,IT,Sony,The Sony Playmobil Castle by Sony combines quality and innovation.
zQzW-4113,Sony Pixel 7,Smartphone,Smartphone,605.04,114,6,UE,Sony,The Sony Pixel 7 by Sony combines quality and innovation.
zsli-6959,Penguin Nike Hoodie,Clothing,Clothing,231.86,166,14,UE,Penguin,The Penguin Nike Hoodie by Penguin combines quality and innovation.
ukmO-0911,Anker IKEA MALM Bed,Furniture,Furniture,563.35,77,10,IT,Anker,The Anker IKEA MALM Bed by Anker combines quality and innovation.
WNez-4152,IKEA Xiaomi Redmi,Smartphone,Smartphone,352.8,129,1,UE,IKEA,The IKEA Xiaomi Redmi by IKEA combines quality and innovation.
JRay-9854,HarperCollins Dune,Books,Books,809.92,145,2,UE,HarperCollins,The HarperCollins Dune by HarperCollins combines quality and innovation.
lrSi-9798,H&M The Silent Patient,Books,Books,127.33,85,1,UE,H&M,The H&M The Silent Patient by H&M combines quality and innovation.
jxQf-1184,Nike Galaxy S22,Smartphone,Smartphone,147.83,85,12,UE,Nike,The Nike Galaxy S22 by Nike combines quality and innovation.
VTzz-8179,Amazon Nike Hoodie,Clothing,Clothing,261.77,70,10,IT,Amazon,The Amazon Nike Hoodie by Amazon combines quality and innovation.
eIQA-4310,Amazon IKEA MALM Bed,Furniture,Furniture,713.21,148,11,UE,Amazon,The Amazon IKEA MALM Bed by Amazon combines quality and innovation.
WMSh-2364,Puma Desk Lamp,Furniture,Furniture,851.81,145,8,IT,Puma,The Puma Desk Lamp by Puma combines quality and innovation.
athq-0244,H&M Adidas Tracksuit,Clothing,Clothing,234.47,153,9,IT,H&M,The H&M Adidas Tracksuit by H&M combines quality and innovation.
AZRJ-4164,Bloomsbury Dune,Books,Books,467.31,78,8,UE,Bloomsbury,The Bloomsbury Dune by Bloomsbury combines quality and innovation.
pHPP-9355,Apple Levi's Jeans,Clothing,Clothing,343.0,96,6,IT,Apple,The Apple Levi's Jeans by Apple combines quality and innovation.
cuLJ-4174,Playmobil Barbie Dreamhouse,Toy,Toy,806.21,148,13,IT,Playmobil,The Playmobil Barbie Dreamhouse by Playmobil combines quality and innovation.
JHXo-9742,Apple To Kill a Mockingbird,Books,Books,253.82,31,3,UE,Apple,The Apple To Kill a Mockingbird by Apple combines quality and innovation.
OLUn-6045,CB2 Pixel 7,Smartphone,Smartphone,838.52,113,3,IT,CB2,The CB2 Pixel 7 by CB2 combines quality and innovation.
XeDx-6345,Wayfair Nike Hoodie,Clothing,Clothing,574.74,16,8,UE,Wayfair,The Wayfair Nike Hoodie by Wayfair combines quality and innovation.
TSmR-2694,Bloomsbury H&M Jacket,Clothing,Clothing,390.32,49,8,IT,Bloomsbury,The Bloomsbury H&M Jacket by Bloomsbury combines quality and innovation.
jTix-6730,Zara Adidas Tracksuit,Clothing,Clothing,817.73,76,3,IT,Zara,The Zara Adidas Tracksuit by Zara combines quality and innovation.
dYPk-0225,Penguin Adidas Tracksuit,Clothing,Clothing,996.69,184,10,UE,Penguin,The Penguin Adidas Tracksuit by Penguin combines quality and innovation.
NhrW-5105,West Elm Galaxy S22,Smartphone,Smartphone,592.83,198,14,IT,West Elm,The West Elm Galaxy S22 by West Elm combines quality and innovation.
KJfo-8060,IKEA 1984,Books,Books,167.76,86,1,IT,IKEA,The IKEA 1984 by IKEA combines quality and innovation.
pGJY-7085,Adidas 1984,Books,Books,832.4,62,11,UE,Adidas,The Adidas 1984 by Adidas combines quality and innovation.
MzpD-8234,Nike iPhone 14,Smartphone,Smartphone,41.42,195,3,IT,Nike,The Nike iPhone 14 by Nike combines quality and innovation.
PfSl-8527,HarperCollins 1984,Books,Books,312.21,162,12,IT,HarperCollins,The HarperCollins 1984 by HarperCollins combines quality and innovation.
XrFP-2110,Simon & Schuster Zara T-Shirt,Clothing,Clothing,819.64,92,8,UE,Simon & Schuster,The Simon & Schuster Zara T-Shirt by Simon & Schuster combines quality and innovation.
IWHn-5612,Playmobil The Silent Patient,Books,Books,500.52,172,4,UE,Playmobil,The Playmobil The Silent Patient by Playmobil combines quality and innovation.
eFGC-4656,Puma Ashley Dining Table,Furniture,Furniture,899.9,149,5,IT,Puma,The Puma Ashley Dining Table by Puma combines quality and innovation.
uEsS-1355,Apple IKEA MALM Bed,Furniture,Furniture,790.0,173,1,UE,Apple,The Apple IKEA MALM Bed by Apple combines quality and innovation.
eecX-2818,Adidas Nike Hoodie,Clothing,Clothing,539.91,109,1,UE,Adidas,The Adidas Nike Hoodie by Adidas combines quality and innovation.
YbnY-1977,Adidas Galaxy S22,Smartphone,Smartphone,970.29,103,11,IT,Adidas,The Adidas Galaxy S22 by Adidas combines quality and innovation.
pQFU-4379,Adidas The Silent Patient,Books,Books,889.28,43,14,IT,Adidas,The Adidas The Silent Patient by Adidas combines quality and innovation.
NKhd-5079,Wayfair Atomic Habits,Books,Books,138.86,194,3,UE,Wayfair,The Wayfair Atomic Habits by Wayfair combines quality and innovation.
kMCK-6918,Nike Nike Hoodie,Clothing,Clothing,130.4,95,13,UE,Nike,The Nike Nike Hoodie by Nike combines quality and innovation.
Jpjb-0182,Puma Atomic Habits,Books,Books,676.91,140,3,UE,Puma,The Puma Atomic Habits by Puma combines quality and innovation.
szkf-3487,West Elm Barbie Dreamhouse,Toy,Toy,588.13,172,11,IT,West Elm,The West Elm Barbie Dreamhouse by West Elm combines quality and innovation.
Nfcb-3269,Zara Desk Lamp,Furniture,Furniture,171.97,72,4,IT,Zara,The Zara Desk Lamp by Zara combines quality and innovation.
LrwC-4904,Bose Pixel 7,Smartphone,Smartphone,194.37,92,5,IT,Bose,The Bose Pixel 7 by Bose combines quality and innovation.
ZgTO-9294,Levi's Nike Hoodie,Clothing,Clothing,499.31,95,1,UE,Levi's,The Levi's Nike Hoodie by Levi's combines quality and innovation.
Yqml-3265,Wayfair Barbie Dreamhouse,Toy,Toy,658.06,179,3,IT,Wayfair,The Wayfair Barbie Dreamhouse by Wayfair combines quality and innovation.
NCOS-1178,HarperCollins Levi's Jeans,Clothing,Clothing,772.85,27,2,UE,HarperCollins,The HarperCollins Levi's Jeans by HarperCollins combines quality and innovation.
ZDai-5378,Anker Wayfair Sofa,Furniture,Furniture,717.5,34,9,UE,Anker,The Anker Wayfair Sofa by Anker combines quality and innovation.
lPTn-6730,Lego Ashley Dining Table,Furniture,Furniture,85.25,26,11,IT,Lego,The Lego Ashley Dining Table by Lego combines quality and innovation.
SUfj-6096,Apple Zara T-Shirt,Clothing,Clothing,247.47,94,7,IT,Apple,The Apple Zara T-Shirt by Apple combines quality and innovation.
zBgz-3895,Adidas Galaxy S22,Smartphone,Smartphone,80.66,148,10,IT,Adidas,The Adidas Galaxy S22 by Adidas combines quality and innovation.
FzBd-4163,Fisher-Price Dune,Books,Books,650.58,149,2,IT,Fisher-Price,The Fisher-Price Dune by Fisher-Price combines quality and innovation.
akAq-1062,Simon & Schuster Pixel 7,Smartphone,Smartphone,967.1,192,6,IT,Simon & Schuster,The Simon & Schuster Pixel 7 by Simon & Schuster combines quality and innovation.
ekzD-5142,Nike Bookshelf Unit,Furniture,Furniture,194.81,166,13,IT,Nike,The Nike Bookshelf Unit by Nike combines quality and innovation.
jtuP-6931,Sony H&M Jacket,Clothing,Clothing,362.27,29,10,UE,Sony,The Sony H&M Jacket by Sony combines quality and innovation.
AzAx-5708,Penguin Hot Wheels,Toy,Toy,426.67,114,3,UE,Penguin,The Penguin Hot Wheels by Penguin combines quality and innovation.
bcZo-2002,H&M Ashley Dining Table,Furniture,Furniture,809.73,31,13,UE,H&M,The H&M Ashley Dining Table by H&M combines quality and innovation.
bKzY-8716,H&M Lego City,Toy,Toy,286.87,192,2,UE,H&M,The H&M Lego City by H&M combines quality and innovation.
eeVG-8627,Bose 1984,Books,Books,408.07,122,2,IT,Bose,The Bose 1984 by Bose combines quality and innovation.
MXAX-9834,Nike Playmobil Castle,Toy,Toy,566.11,89,1,IT,Nike,The Nike Playmobil Castle by Nike combines quality and innovation.
qCdv-7574,H&M IKEA MALM Bed,Furniture,Furniture,386.1,49,9,UE,H&M,The H&M IKEA MALM Bed by H&M combines quality and innovation.
ZWnV-6764,Bose Bookshelf Unit,Furniture,Furniture,503.48,63,3,UE,Bose,The Bose Bookshelf Unit by Bose combines quality and innovation.
aqpB-3979,Lego To Kill a Mockingbird,Books,Books,928.82,175,3,UE,Lego,The Lego To Kill a Mockingbird by Lego combines quality and innovation.
jwrk-2447,IKEA IKEA MALM Bed,Furniture,Furniture,300.94,170,9,UE,IKEA,The IKEA IKEA MALM Bed by IKEA combines quality and innovation.
Hstt-2769,Wayfair Galaxy S22,Smartphone,Smartphone,761.1,151,5,UE,Wayfair,The Wayfair Galaxy S22 by Wayfair combines quality and innovation.
IeBF-9523,Penguin To Kill a Mockingbird,Books,Books,755.17,150,1,UE,Penguin,The Penguin To Kill a Mockingbird by Penguin combines quality and innovation.
vDGH-0323,Fisher-Price Atomic Habits,Books,Books,565.4,86,5,IT,Fisher-Price,The Fisher-Price Atomic Habits by Fisher-Price combines quality and innovation.
DzWi-7502,Amazon Barbie Dreamhouse,Toy,Toy,980.81,138,8,UE,Amazon,The Amazon Barbie Dreamhouse by Amazon combines quality and innovation.
nsFT-0033,H&M Xiaomi Redmi,Smartphone,Smartphone,892.1,184,9,IT,H&M,The H&M Xiaomi Redmi by H&M combines quality and innovation.
jhER-9769,Apple Nike Hoodie,Clothing,Clothing,123.6,76,6,UE,Apple,The Apple Nike Hoodie by Apple combines quality and innovation.
rtYQ-4032,Playmobil Zara T-Shirt,Clothing,Clothing,160.09,154,14,UE,Playmobil,The Playmobil Zara T-Shirt by Playmobil combines quality and innovation.
UMSl-1900,Amazon Dune,Books,Books,959.22,58,14,IT,Amazon,The Amazon Dune by Amazon combines quality and innovation.
dUDQ-6817,Zara 1984,Books,Books,648.36,26,11,IT,Zara,The Zara 1984 by Zara combines quality and innovation.
lnss-2852,Playmobil Nike Hoodie,Clothing,Clothing,186.49,91,14,IT,Playmobil,The Playmobil Nike Hoodie by Playmobil combines quality and innovation.
KhKi-4882,Random House Hot Wheels,Toy,Toy,906.88,121,12,IT,Random House,The Random House Hot Wheels by Random House combines quality and innovation.
vjzA-7294,West Elm Barbie Dreamhouse,Toy,Toy,74.46,166,7,IT,West Elm,The West Elm Barbie Dreamhouse by West Elm combines quality and innovation.
ifno-5173,Adidas H&M Jacket,Clothing,Clothing,204.0,15,5,IT,Adidas,The Adidas H&M Jacket by Adidas combines quality and innovation.
EbaG-6376,Mattel Adidas Tracksuit,Clothing,Clothing,904.13,103,11,IT,Mattel,The Mattel Adidas Tracksuit by Mattel combines quality and innovation.
cXIt-8707,Random House The Silent Patient,Books,Books,628.3,5,10,IT,Random House,The Random House The Silent Patient by Random House combines quality and innovation.
TIVA-1077,Zara Nike Hoodie,Clothing,Clothing,306.23,59,2,UE,Zara,The Zara Nike Hoodie by Zara combines quality and innovation.
kdkZ-5082,Wayfair Adidas Tracksuit,Clothing,Clothing,46.54,96,12,IT,Wayfair,The Wayfair Adidas Tracksuit by Wayfair combines quality and innovation.
ZhIy-9261,West Elm 1984,Books,Books,299.35,146,4,IT,West Elm,The West Elm 1984 by West Elm combines quality and innovation.
xqWh-1334,H&M Xiaomi Redmi,Smartphone,Smartphone,427.82,195,11,UE,H&M,The H&M Xiaomi Redmi by H&M combines quality and innovation.
jUlE-7876,Bose OnePlus Nord,Smartphone,Smartphone,165.25,54,13,IT,Bose,The Bose OnePlus Nord by Bose combines quality and innovation.
bMev-2197,Bose H&M Jacket,Clothing,Clothing,385.03,162,11,IT,Bose,The Bose H&M Jacket by Bose combines quality and innovation.
AnaB-9012,West Elm OnePlus Nord,Smartphone,Smartphone,102.21,74,14,IT,West Elm,The West Elm OnePlus Nord by West Elm combines quality and innovation.
gSkU-3174,Levi's Zara T-Shirt,Clothing,Clothing,209.56,183,14,IT,Levi's,The Levi's Zara T-Shirt by Levi's combines quality and innovation.
jXyr-6504,Random House Bookshelf Unit,Furniture,Furniture,884.23,72,13,UE,Random House,The Random House Bookshelf Unit by Random House combines quality and innovation.
JSjj-0858,H&M Desk Lamp,Furniture,Furniture,867.16,91,1,IT,H&M,The H&M Desk Lamp by H&M combines quality and innovation.
HuxP-3144,Levi's Dune,Books,Books,582.7,36,13,IT,Levi's,The Levi's Dune by Levi's combines quality and innovation.
vSow-2544,Sony Playmobil Castle,Toy,Toy,267.33,156,14,UE,Sony,The Sony Playmobil Castle by Sony combines quality and innovation.
JzhE-7631,IKEA Xiaomi Redmi,Smartphone,Smartphone,365.09,54,8,UE,IKEA,The IKEA Xiaomi Redmi by IKEA combines quality and innovation.
QsRw-0202,Mattel iPhone 14,Smartphone,Smartphone,941.74,192,9,UE,Mattel,The Mattel iPhone 14 by Mattel combines quality and innovation.
rtwJ-9794,Levi's Desk Lamp,Furniture,Furniture,430.68,6,4,UE,Levi's,The Levi's Desk Lamp by Levi's combines quality and innovation.
vYqQ-6347,West Elm 1984,Books,Books,539.04,35,9,UE,West Elm,The West Elm 1984 by West Elm combines quality and innovation.
VnGc-9898,Nike Lego City,Toy,Toy,20.95,39,12,IT,Nike,The Nike Lego City by Nike combines quality and innovation.
ScfH-7785,Zara Bookshelf Unit,Furniture,Furniture,244.87,22,2,UE,Zara,The Zara Bookshelf Unit by Zara combines quality and innovation.
KxBx-1176,Apple Zara T-Shirt,Clothing,Clothing,513.83,50,3,UE,Apple,The Apple Zara T-Shirt by Apple combines quality and innovation.
Bwsg-6026,Fisher-Price Pixel 7,Smartphone,Smartphone,142.16,178,1,IT,Fisher-Price,The Fisher-Price Pixel 7 by Fisher-Price combines quality and innovation.
VzIf-9871,Mattel OnePlus Nord,Smartphone,Smartphone,191.88,50,13,UE,Mattel,The Mattel OnePlus Nord by Mattel combines quality and innovation.
LBxg-9866,Anker IKEA MALM Bed,Furniture,Furniture,457.32,106,13,IT,Anker,The Anker IKEA MALM Bed by Anker combines quality and innovation.
cfuU-2262,Mattel The Silent Patient,Books,Books,196.32,158,1,IT,Mattel,The Mattel The Silent Patient by Mattel combines quality and innovation.
FqiW-4196,Lego Adidas Tracksuit,Clothing,Clothing,952.41,168,5,IT,Lego,The Lego Adidas Tracksuit by Lego combines quality and innovation.
dPbV-3782,Amazon NERF Blaster,Toy,Toy,731.53,95,11,IT,Amazon,The Amazon NERF Blaster by Amazon combines quality and innovation.
Lzug-0730,CB2 Playmobil Castle,Toy,Toy,983.94,164,14,UE,CB2,The CB2 Playmobil Castle by CB2 combines quality and innovation.
XVcu-8163,Anker To Kill a Mockingbird,Books,Books,628.52,93,11,IT,Anker,The Anker To Kill a Mockingbird by Anker combines quality and innovation.
IBDo-6872,Amazon Nike Hoodie,Clothing,Clothing,928.42,140,14,UE,Amazon,The Amazon Nike Hoodie by Amazon combines quality and innovation.
QtZh-5998,Wayfair Ashley Dining Table,Furniture,Furniture,741.06,197,1,IT,Wayfair,The Wayfair Ashley Dining Table by Wayfair combines quality and innovation.
GRAP-4581,Lego Dune,Books,Books,52.69,196,10,IT,Lego,The Lego Dune by Lego combines quality and innovation.
GuXk-3654,HarperCollins Hot Wheels,Toy,Toy,695.8,53,3,UE,HarperCollins,The HarperCollins Hot Wheels by HarperCollins combines quality and innovation.
pRXE-3876,Apple OnePlus Nord,Smartphone,Smartphone,451.8,96,14,UE,Apple,The Apple OnePlus Nord by Apple combines quality and innovation.
hxSb-1659,Apple Adidas Tracksuit,Clothing,Clothing,470.56,40,6,IT,Apple,The Apple Adidas Tracksuit by Apple combines quality and innovation.
cWho-0519,Mattel Barbie Dreamhouse,Toy,Toy,562.76,59,3,IT,Mattel,The Mattel Barbie Dreamhouse by Mattel combines quality and innovation.
cfKU-8293,Logitech Lego City,Toy,Toy,495.33,161,7,UE,Logitech,The Logitech Lego City by Logitech combines quality and innovation.
xTgI-6342,CB2 Ashley Dining Table,Furniture,Furniture,669.89,84,4,UE,CB2,The CB2 Ashley Dining Table by CB2 combines quality and innovation.
EBrx-0672,Puma The Silent Patient,Books,Books,108.52,9,3,IT,Puma,The Puma The Silent Patient by Puma combines quality and innovation.
Dqij-3521,Fisher-Price Desk Lamp,Furniture,Furniture,432.28,167,12,IT,Fisher-Price,The Fisher-Price Desk Lamp by Fisher-Price combines quality and innovation.
MhJC-3645,IKEA Hot Wheels,Toy,Toy,697.8,46,4,UE,IKEA,The IKEA Hot Wheels by IKEA combines quality and innovation.
Zwxv-9591,Bose Dune,Books,Books,435.5,75,9,IT,Bose,The Bose Dune by Bose combines quality and innovation.
Qdjq-6345,West Elm Levi's Jeans,Clothing,Clothing,594.22,108,8,UE,West Elm,The West Elm Levi's Jeans by West Elm combines quality and innovation.
RKFm-6966,Puma Bookshelf Unit,Furniture,Furniture,297.9,184,12,UE,Puma,The Puma Bookshelf Unit by Puma combines quality and innovation.
NfaR-2990,Bloomsbury Ashley Dining Table,Furniture,Furniture,722.89,36,3,UE,Bloomsbury,The Bloomsbury Ashley Dining Table by Bloomsbury combines quality and innovation.
yiNh-2851,Pottery Barn 1984,Books,Books,331.29,187,3,UE,Pottery Barn,The Pottery Barn 1984 by Pottery Barn combines quality and innovation.
sgwY-7887,Adidas Desk Lamp,Furniture,Furniture,758.57,185,14,IT,Adidas,The Adidas Desk Lamp by Adidas combines quality and innovation.
bWey-6123,Sony Zara T-Shirt,Clothing,Clothing,669.3,85,4,UE,Sony,The Sony Zara T-Shirt by Sony combines quality and innovation.
tALM-8583,IKEA NERF Blaster,Toy,Toy,683.03,51,4,UE,IKEA,The IKEA NERF Blaster by IKEA combines quality and innovation.
ZQnl-3970,CB2 Barbie Dreamhouse,Toy,Toy,874.35,36,10,IT,CB2,The CB2 Barbie Dreamhouse by CB2 combines quality and innovation.
mYxZ-9041,Pottery Barn Levi's Jeans,Clothing,Clothing,551.24,26,1,UE,Pottery Barn,The Pottery Barn Levi's Jeans by Pottery Barn combines quality and innovation.
bQSI-7216,HarperCollins Playmobil Castle,Toy,Toy,718.56,8,10,UE,HarperCollins,The HarperCollins Playmobil Castle by HarperCollins combines quality and innovation.
hgCm-3828,IKEA Atomic Habits,Books,Books,686.95,77,3,UE,IKEA,The IKEA Atomic Habits by IKEA combines quality and innovation.
YuKa-2289,Anker Playmobil Castle,Toy,Toy,816.96,165,3,UE,Anker,The Anker Playmobil Castle by Anker combines quality and innovation.
uHKZ-0787,IKEA Xiaomi Redmi,Smartphone,Smartphone,113.49,93,5,IT,IKEA,The IKEA Xiaomi Redmi by IKEA combines quality and innovation.
BRWp-4447,CB2 Ashley Dining Table,Furniture,Furniture,683.61,127,3,UE,CB2,The CB2 Ashley Dining Table by CB2 combines quality and innovation.
DJOT-7699,Simon & Schuster 1984,Books,Books,515.36,125,1,UE,Simon & Schuster,The Simon & Schuster 1984 by Simon & Schuster combines quality and innovation.
DADl-9245,HarperCollins 1984,Books,Books,84.36,12,7,IT,HarperCollins,The HarperCollins 1984 by HarperCollins combines quality and innovation.
HqOi-0240,Zara Lego City,Toy,Toy,98.14,15,4,IT,Zara,The Zara Lego City by Zara combines quality and innovation.
FVFO-9351,Zara Playmobil Castle,Toy,Toy,753.79,33,4,IT,Zara,The Zara Playmobil Castle by Zara combines quality and innovation.
LYhh-7278,Adidas The Silent Patient,Books,Books,584.34,133,2,UE,Adidas,The Adidas The Silent Patient by Adidas combines quality and innovation.
omLg-0977,Lego Hot Wheels,Toy,Toy,793.74,106,12,IT,Lego,The Lego Hot Wheels by Lego combines quality and innovation.
MCDf-5556,Playmobil 1984,Books,Books,982.45,167,11,IT,Playmobil,The Playmobil 1984 by Playmobil combines quality and innovation.
aPaZ-8107,Zara Barbie Dreamhouse,Toy,Toy,26.32,126,11,IT,Zara,The Zara Barbie Dreamhouse by Zara combines quality and innovation.
DmEc-2545,IKEA Galaxy S22,Smartphone,Smartphone,90.05,154,9,IT,IKEA,The IKEA Galaxy S22 by IKEA combines quality and innovation.
pJpV-5419,Anker IKEA MALM Bed,Furniture,Furniture,167.55,137,3,UE,Anker,The Anker IKEA MALM Bed by Anker combines quality and innovation.
mkoy-6247,Zara Dune,Books,Books,36.39,9,10,IT,Zara,The Zara Dune by Zara combines quality and innovation.
cLci-8349,Apple The Silent Patient,Books,Books,124.56,163,3,UE,Apple,The Apple The Silent Patient by Apple combines quality and innovation.
osXj-3410,Playmobil Zara T-Shirt,Clothing,Clothing,514.27,193,8,UE,Playmobil,The Playmobil Zara T-Shirt by Playmobil combines quality and innovation.
NhIi-6166,Apple Hot Wheels,Toy,Toy,979.76,52,9,UE,Apple,The Apple Hot Wheels by Apple combines quality and innovation.
glJR-8865,Simon & Schuster NERF Blaster,Toy,Toy,566.61,152,14,UE,Simon & Schuster,The Simon & Schuster NERF Blaster by Simon & Schuster combines quality and innovation.
wkQZ-1121,Puma Bookshelf Unit,Furniture,Furniture,234.69,116,10,UE,Puma,The Puma Bookshelf Unit by Puma combines quality and innovation.
kGWd-9136,HarperCollins To Kill a Mockingbird,Books,Books,279.68,42,6,IT,HarperCollins,The HarperCollins To Kill a Mockingbird by HarperCollins combines quality and innovation.
KsNF-0367,Pottery Barn Xiaomi Redmi,Smartphone,Smartphone,856.83,167,9,UE,Pottery Barn,The Pottery Barn Xiaomi Redmi by Pottery Barn combines quality and innovation.
RpuR-9390,Levi's The Silent Patient,Books,Books,787.32,72,12,UE,Levi's,The Levi's The Silent Patient by Levi's combines quality and innovation.
MpmU-1100,Penguin Xiaomi Redmi,Smartphone,Smartphone,420.72,44,4,IT,Penguin,The Penguin Xiaomi Redmi by Penguin combines quality and innovation.
UqIY-0001,Amazon Hot Wheels,Toy,Toy,194.56,152,8,UE,Amazon,The Amazon Hot Wheels by Amazon combines quality and innovation.
ELbX-7503,Random House 1984,Books,Books,650.36,123,11,UE,Random House,The Random House 1984 by Random House combines quality and innovation.
ZudX-5299,Levi's Ashley Dining Table,Furniture,Furniture,578.86,103,11,UE,Levi's,The Levi's Ashley Dining Table by Levi's combines quality and innovation.
omIE-0089,Wayfair Adidas Tracksuit,Clothing,Clothing,610.86,40,10,IT,Wayfair,The Wayfair Adidas Tracksuit by Wayfair combines quality and innovation.
fYKt-7863,Puma iPhone 14,Smartphone,Smartphone,58.57,94,2,IT,Puma,The Puma iPhone 14 by Puma combines quality and innovation.
qdwj-9979,Mattel H&M Jacket,Clothing,Clothing,734.69,161,14,UE,Mattel,The Mattel H&M Jacket by Mattel combines quality and innovation.
ZGZp-1953,Zara To Kill a Mockingbird,Books,Books,60.1,191,3,IT,Zara,The Zara To Kill a Mockingbird by Zara combines quality and innovation.
bbmc-2778,Penguin Barbie Dreamhouse,Toy,Toy,510.52,129,12,UE,Penguin,The Penguin Barbie Dreamhouse by Penguin combines quality and innovation.
IYhD-5478,Penguin Hot Wheels,Toy,Toy,39.72,21,1,IT,Penguin,The Penguin Hot Wheels by Penguin combines quality and innovation.
ntrt-9656,Simon & Schuster Galaxy S22,Smartphone,Smartphone,298.5,124,4,IT,Simon & Schuster,The Simon & Schuster Galaxy S22 by Simon & Schuster combines quality and innovation.
vvaE-5738,Playmobil IKEA MALM Bed,Furniture,Furniture,842.81,122,10,UE,Playmobil,The Playmobil IKEA MALM Bed by Playmobil combines quality and innovation.
Mwqq-8256,Random House Desk Lamp,Furniture,Furniture,900.84,38,10,UE,Random House,The Random House Desk Lamp by Random House combines quality and innovation.
uJTi-6519,Penguin Playmobil Castle,Toy,Toy,667.68,7,10,IT,Penguin,The Penguin Playmobil Castle by Penguin combines quality and innovation.
SaRA-4966,Nike The Silent Patient,Books,Books,146.85,47,14,UE,Nike,The Nike The Silent Patient by Nike combines quality and innovation.
FWux-8774,Fisher-Price Atomic Habits,Books,Books,936.09,192,12,IT,Fisher-Price,The Fisher-Price Atomic Habits by Fisher-Price combines quality and innovation.
ynwK-1707,Simon & Schuster OnePlus Nord,Smartphone,Smartphone,574.97,76,14,IT,Simon & Schuster,The Simon & Schuster OnePlus Nord by Simon & Schuster combines quality and innovation.
WDhs-3598,Zara Levi's Jeans,Clothing,Clothing,517.74,169,5,UE,Zara,The Zara Levi's Jeans by Zara combines quality and innovation.
UTpK-4132,Simon & Schuster Desk Lamp,Furniture,Furniture,670.24,146,3,IT,Simon & Schuster,The Simon & Schuster Desk Lamp by Simon & Schuster combines quality and innovation.
Sucs-5562,Bose The Silent Patient,Books,Books,379.87,75,1,UE,Bose,The Bose The Silent Patient by Bose combines quality and innovation.
Tqtg-5258,Playmobil Galaxy S22,Smartphone,Smartphone,314.25,103,13,IT,Playmobil,The Playmobil Galaxy S22 by Playmobil combines quality and innovation.
OdtL-9395,Pottery Barn 1984,Books,Books,672.16,180,7,IT,Pottery Barn,The Pottery Barn 1984 by Pottery Barn combines quality and innovation.
fjtc-7830,CB2 OnePlus Nord,Smartphone,Smartphone,192.9,175,10,UE,CB2,The CB2 OnePlus Nord by CB2 combines quality and innovation.
awht-2904,HarperCollins iPhone 14,Smartphone,Smartphone,227.7,22,5,UE,HarperCollins,The HarperCollins iPhone 14 by HarperCollins combines quality and innovation.
qPiM-1879,Anker Lego City,Toy,Toy,615.86,164,13,IT,Anker,The Anker Lego City by Anker combines quality and innovation.
mKRO-2201,Lego Zara T-Shirt,Clothing,Clothing,893.74,164,9,UE,Lego,The Lego Zara T-Shirt by Lego combines quality and innovation.
NYJo-9661,Random House Levi's Jeans,Clothing,Clothing,656.35,46,10,IT,Random House,The Random House Levi's Jeans by Random House combines quality and innovation.
nVdt-4198,Mattel NERF Blaster,Toy,Toy,409.72,110,14,UE,Mattel,The Mattel NERF Blaster by Mattel combines quality and innovation.
ZVYL-8647,Wayfair Wayfair Sofa,Furniture,Furniture,184.76,188,8,UE,Wayfair,The Wayfair Wayfair Sofa by Wayfair combines quality and innovation.
wzyc-0412,H&M Bookshelf Unit,Furniture,Furniture,821.75,29,2,UE,H&M,The H&M Bookshelf Unit by H&M combines quality and innovation.
uqyZ-1702,Bloomsbury Zara T-Shirt,Clothing,Clothing,154.01,165,5,UE,Bloomsbury,The Bloomsbury Zara T-Shirt by Bloomsbury combines quality and innovation.
oCUa-2257,Bloomsbury Dune,Books,Books,355.36,139,9,UE,Bloomsbury,The Bloomsbury Dune by Bloomsbury combines quality and innovation.
UOur-7361,IKEA To Kill a Mockingbird,Books,Books,730.67,59,4,UE,IKEA,The IKEA To Kill a Mockingbird by IKEA combines quality and innovation.
hFWV-8280,Apple Hot Wheels,Toy,Toy,776.41,136,1,UE,Apple,The Apple Hot Wheels by Apple combines quality and innovation.
